tree_rec,common_name,genus,species,status_text,address,street_direction,street_name,street_type,trunk_dia,fetched_on,municipality,lon,lat
145090,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,2889,,SAN PASQUAL,ST,12.0,2024-05-28,Pasadena,-118.0924218,34.1379727
145091,LIVE OAK,QUERCUS,AGRIFOLIA,Active,2889,,SAN PASQUAL,ST,10.0,2024-05-28,Pasadena,-118.0915029,34.1379769
145092,LIVE OAK,QUERCUS,AGRIFOLIA,Active,2889,,SAN PASQUAL,ST,8.0,2024-05-28,Pasadena,-118.0898008,34.1379851
145093,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,2889,,SAN PASQUAL,ST,6.0,2024-05-28,Pasadena,-118.0896713,34.1379884
145094,HOLLY OAK,QUERCUS,ILEX,Active,2889,,SAN PASQUAL,ST,6.0,2024-05-28,Pasadena,-118.0896251,34.1379807
145095,HOLLY OAK,QUERCUS,ILEX,Active,2889,,SAN PASQUAL,ST,3.0,2024-05-28,Pasadena,-118.0895984,34.1379863
145097,LIVE OAK,QUERCUS,AGRIFOLIA,Active,3175,,SAN PASQUAL,ST,7.0,2024-05-28,Pasadena,-118.0847561,34.1379979
145099,PITTOSPORUM CRASSIFO,PITTOSPORUM,CRASSIFOLIUM,Active,3200,,SAN PASQUAL,ST,33.0,2024-05-28,Pasadena,-118.0843659,34.1378195
145101,LIVE OAK,QUERCUS,AGRIFOLIA,Active,3160,,SAN PASQUAL,ST,11.0,2024-05-28,Pasadena,-118.085098,34.1378184
145102,INDIAN LAUREL FIG,FICUS,MICROCARPA,Active,3150,,SAN PASQUAL,ST,9.0,2024-05-28,Pasadena,-118.0851787,34.1378172
145104,INDIAN LAUREL FIG,FICUS,MICROCARPA,Active,3150,,SAN PASQUAL,ST,8.0,2024-05-28,Pasadena,-118.0854115,34.1378186
145109,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,2980,,SAN PASQUAL,ST,4.0,2024-05-28,Pasadena,-118.0889513,34.1377993
145110,LIVE OAK,QUERCUS,AGRIFOLIA,Active,2980,,SAN PASQUAL,ST,1.0,2024-05-28,Pasadena,-118.0887362,34.1378039
145111,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3060,,SAN PASQUAL,ST,3.0,2024-05-28,Pasadena,-118.0871426,34.1378025
145112,WESTERN RED CEDAR,THUJA,PLICATA,Active,3050,,SAN PASQUAL,ST,9.0,2024-05-28,Pasadena,-118.0873987,34.1378045
145114,INDIAN LAUREL FIG,FICUS,MICROCARPA,Active,3050,,SAN PASQUAL,ST,3.0,2024-05-28,Pasadena,-118.0875871,34.1377967
145115,INDIAN LAUREL FIG,FICUS,MICROCARPA,Active,3050,,SAN PASQUAL,ST,7.0,2024-05-28,Pasadena,-118.0875739,34.1378011
145117,ORANGE,CITRUS,SINENSIS,Active,2970,E,DEL MAR,BLVD,2.0,2024-05-28,Pasadena,-118.0892592,34.1419469
145118,ORANGE,CITRUS,SINENSIS,Active,2970,E,DEL MAR,BLVD,4.0,2024-05-28,Pasadena,-118.0892592,34.1419251
145119,ORANGE,CITRUS,SINENSIS,Active,2970,E,DEL MAR,BLVD,4.0,2024-05-28,Pasadena,-118.0892615,34.1418908
145120,ORANGE,CITRUS,SINENSIS,Active,2970,E,DEL MAR,BLVD,3.0,2024-05-28,Pasadena,-118.0892614,34.1418642
145121,ORANGE,CITRUS,SINENSIS,Active,2970,E,DEL MAR,BLVD,3.0,2024-05-28,Pasadena,-118.0892614,34.1418347
145122,EDIBLE APPLE,MALUS,SYVESTRIS,Active,2970,E,DEL MAR,BLVD,1.0,2024-05-28,Pasadena,-118.0892602,34.1417628
145126,PURPLE-LEAF PLUM,PRUNUS,CERASIFERA,Active,2964,,MILLICENT,WAY,3.0,2024-05-28,Pasadena,-118.0892727,34.1409692
145127,PURPLE-LEAF PLUM,PRUNUS,CERASIFERA,Active,2964,,MILLICENT,WAY,3.0,2024-05-28,Pasadena,-118.0892726,34.1409031
145128,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,2773,E,COLORADO,BLVD,3.0,2024-05-28,Pasadena,-118.0934731,34.1470134
145129,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,2773,E,COLORADO,BLVD,3.0,2024-05-28,Pasadena,-118.093329,34.1470169
145130,CAJEPUT TREE,MELALEUCA,QUINQUENERVIA,Active,125,N,VINEDO,AVE,3.0,2024-05-28,Pasadena,-118.0967186,34.1480906
145131,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,3100,E,FOOTHILL,BLVD,0.0,2024-05-28,Pasadena,-118.0860277,34.1499115
145132,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,3100,E,FOOTHILL,BLVD,0.0,2024-05-28,Pasadena,-118.0859071,34.1499134
145135,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,36,,SYCAMORE,AVE,0.0,2024-05-28,Pasadena,-118.0773027,34.1473702
145136,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,36,,SYCAMORE,AVE,0.0,2024-05-28,Pasadena,-118.0772072,34.1473762
145137,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,36,,SYCAMORE,AVE,0.0,2024-05-28,Pasadena,-118.0770091,34.1473962
145139,CHINESE SWEETGUM,LIQUIDAMBAR,STYRACYFLUA,Active,3715,,NEWHAVEN,RD,9.0,2024-05-28,Pasadena,-118.0728494,34.1545733
145140,JAPANESE BLACK PINE,PINUS,THUNBERGIANA,Active,3715,,HAMPTON,RD,5.0,2024-05-28,Pasadena,-118.0731489,34.1535678
145141,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,3740,,NEWHAVEN,RD,9.0,2024-05-28,Pasadena,-118.0722241,34.1544099
145142,CHINESE SWEETGUM,LIQUIDAMBAR,STYRACYFLUA,Active,500,,PEMBROOK,DR,6.0,2024-05-28,Pasadena,-118.069188,34.1550626
145145,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3775,,SHADOW GROVE,RD,2.0,2024-05-28,Pasadena,-118.0713475,34.1579052
145146,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3775,,SHADOW GROVE,RD,4.0,2024-05-28,Pasadena,-118.0712695,34.1579317
145147,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3775,,SHADOW GROVE,RD,1.0,2024-05-28,Pasadena,-118.0712232,34.1579509
145148,DEODAR CEDAR,CEDRUS,DEODARA,Active,3825,,SHADOW GROVE,RD,2.0,2024-05-28,Pasadena,-118.0702872,34.1582181
145149,DEODAR CEDAR,CEDRUS,DEODARA,Active,3825,,SHADOW GROVE,RD,4.0,2024-05-28,Pasadena,-118.0701774,34.1582182
145150,DEODAR CEDAR,CEDRUS,DEODARA,Active,3825,,SHADOW GROVE,RD,2.0,2024-05-28,Pasadena,-118.07003,34.1582015
145151,LIVE OAK,QUERCUS,AGRIFOLIA,Active,3835,,SHADOW GROVE,RD,1.0,2024-05-28,Pasadena,-118.0696976,34.1581344
145152,CHINESE ELM,ULMUS,PARVIFOLIA,Active,3760,,SHADOW GROVE,RD,18.0,2024-05-28,Pasadena,-118.071642,34.1576961
145153,CAROLINA LAUREL CHER,PRUNUS,CAROLINIANA,Active,3760,,SHADOW GROVE,RD,11.0,2024-05-28,Pasadena,-118.071853,34.1576503
145154,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,3730,,SHADOW GROVE,RD,0.0,2024-05-28,Pasadena,-118.0727343,34.1576209
145155,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,3730,,SHADOW GROVE,RD,0.0,2024-05-28,Pasadena,-118.0726216,34.1576186
145156,ALEPPO PINE,PINUS,HALEPENSIS,Active,1415,,SIERRA MADRE VILLA,AVE,13.0,2024-05-28,Pasadena,-118.0823678,34.1705453
145160,WEEPING BOTTLE BRUSH,CALLISTEMON,VIMINALIS,Active,1510,,SIERRA MADRE VILLA,AVE,16.0,2024-05-28,Pasadena,-118.0819062,34.1719779
145161,LIVE OAK,QUERCUS,AGRIFOLIA,Active,1536,,SIERRA MADRE VILLA,AVE,4.0,2024-05-28,Pasadena,-118.0818964,34.1720109
145162,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,1536,,SIERRA MADRE VILLA,AVE,0.0,2024-05-28,Pasadena,-118.0818371,34.1721454
145166,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,3410,,FARPOINT,ST,0.0,2024-05-28,Pasadena,-118.0804487,34.1735985
145169,PLANTING SITE-LARGE,PLANTING SITE,LARGE,Active,2800,E,SIERRA MADRE,BLVD,0.0,2024-05-28,Pasadena,-118.0937737,34.1598207
145170,PLANTING SITE-LARGE,PLANTING SITE,LARGE,Active,2800,E,SIERRA MADRE,BLVD,0.0,2024-05-28,Pasadena,-118.0936082,34.1601185
145171,DEODAR CEDAR,CEDRUS,DEODARA,Active,1430,,OLD HOUSE,RD,19.0,2024-05-28,Pasadena,-118.0816624,34.1699077
145172,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,125,N,VINEDO,AVE,0.0,2024-05-28,Pasadena,-118.096839,34.1489789
145173,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,125,N,VINEDO,AVE,0.0,2024-05-28,Pasadena,-118.0966974,34.1489783
145174,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,125,N,VINEDO,AVE,0.0,2024-05-28,Pasadena,-118.0963889,34.1489851
145175,CAJEPUT TREE,MELALEUCA,QUINQUENERVIA,Active,125,N,VINEDO,AVE,3.0,2024-05-28,Pasadena,-118.0971097,34.1480895
145176,CAJEPUT TREE,MELALEUCA,QUINQUENERVIA,Active,125,N,VINEDO,AVE,3.0,2024-05-28,Pasadena,-118.0969932,34.1480875
145177,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,100,N,SAN GABRIEL,BLVD,0.0,2024-05-28,Pasadena,-118.0944763,34.1486768
145178,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,3100,E,FOOTHILL,BLVD,0.0,2024-05-28,Pasadena,-118.0857686,34.1499145
145179,SHAMEL ASH,FRAXINUS,UHDEI,Active,3835,,NEWHAVEN,RD,7.0,2024-05-28,Pasadena,-118.0693356,34.1551012
145180,WHITE BIRCH,BETULA,PENDULA,Active,3730,,LANDFAIR,RD,15.0,2024-05-28,Pasadena,-118.0724322,34.1586609
145181,WHITE BIRCH,BETULA,PENDULA,Active,3730,,LANDFAIR,RD,11.0,2024-05-28,Pasadena,-118.0722612,34.1586894
145182,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,3875,,FAIRMEADE,RD,2.0,2024-05-28,Pasadena,-118.0684188,34.155899
145184,ITALIAN CYPRESS,CUPRESSUS,SEMPERVIRENS,Active,3790,,FAIRMEADE,RD,8.0,2024-05-28,Pasadena,-118.0709616,34.1555751
145185,WHITE BIRCH,BETULA,PENDULA,Active,3845,,FAIRMEADE,RD,2.0,2024-05-28,Pasadena,-118.0693834,34.1558799
145186,WHITE BIRCH,BETULA,PENDULA,Active,3845,,FAIRMEADE,RD,1.0,2024-05-28,Pasadena,-118.0693735,34.1558733
145187,WHITE BIRCH,BETULA,PENDULA,Active,3845,,FAIRMEADE,RD,3.0,2024-05-28,Pasadena,-118.0693655,34.1558799
145189,SHAMEL ASH,FRAXINUS,UHDEI,Active,375,,CLIFF,DR,28.0,2024-05-28,Pasadena,-118.0748302,34.1526946
145190,SHAMEL ASH,FRAXINUS,UHDEI,Active,375,,CLIFF,DR,18.0,2024-05-28,Pasadena,-118.0750177,34.152726
145191,SHAMEL ASH,FRAXINUS,UHDEI,Active,389,,CLIFF,DR,46.0,2024-05-28,Pasadena,-118.0756342,34.1528265
145192,SHAMEL ASH,FRAXINUS,UHDEI,Active,389,,CLIFF,DR,49.0,2024-05-28,Pasadena,-118.0758057,34.1529291
145193,PURPLE-LEAF PLUM,PRUNUS,CERASIFERA,Active,405,,CLIFF,DR,16.0,2024-05-28,Pasadena,-118.0762348,34.1534989
145194,WINDMILL PALM,TRACHYCARPUS,FORTUNEI,Active,415,,CLIFF,DR,5.0,2024-05-28,Pasadena,-118.0763131,34.153654
145195,SAWTOOTH ZELKOVA,ZELKOVA,SERRATA,Active,480,,CLIFF,DR,1.0,2024-05-28,Pasadena,-118.0768085,34.1546513
145196,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,510,,CLIFF,DR,0.0,2024-05-28,Pasadena,-118.0769867,34.155384
145197,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,3560,,FAIRMEADE,RD,10.0,2024-05-28,Pasadena,-118.0769105,34.155773
145199,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,3560,,FAIRMEADE,RD,11.0,2024-05-28,Pasadena,-118.0768787,34.155865
145200,QUEEN PALM,ARECASTRUM,ROMANZOFFIANUM,Active,3560,,FAIRMEADE,RD,11.0,2024-05-28,Pasadena,-118.0768681,34.1558915
145201,APRICOT,PRUNUS,ARMENIACA,Active,3570,,GREENHILL,RD,8.0,2024-05-28,Pasadena,-118.0765668,34.1566342
145202,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3570,,GREENHILL,RD,22.0,2024-05-28,Pasadena,-118.0765732,34.1566731
145203,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,3880,,GREENHILL,RD,0.0,2024-05-28,Pasadena,-118.0680535,34.1565733
145228,LIVE OAK,QUERCUS,AGRIFOLIA,Active,2889,,SAN PASQUAL,ST,3.0,2024-05-28,Pasadena,-118.0894629,34.1381125
145229,AMERICAN ARBORVITAE,THUJA,OCCIDENTALIS,Active,3028,,ONEIDA,ST,15.0,2024-05-28,Pasadena,-118.0879697,34.1402067
145231,WEEPING BOTTLE BRUSH,CALLISTEMON,VIMINALIS,Active,3028,,ONEIDA,ST,36.0,2024-05-28,Pasadena,-118.0878097,34.1402086
145232,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,350,,EL ENCANTO,DR,0.0,2024-05-28,Pasadena,-118.0864149,34.1402203
145235,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,330,,EL NIDO,AVE,20.0,2024-05-28,Pasadena,-118.0892633,34.140323
145236,CHINESE ELM,ULMUS,PARVIFOLIA,Active,3100,E,DEL MAR,BLVD,0.0,2024-05-28,Pasadena,-118.0868627,34.1412672
145237,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,3103,,ONEIDA,ST,0.0,2024-05-28,Pasadena,-118.0860764,34.1405968
145238,PITTOSPORUM CRASSIFO,PITTOSPORUM,CRASSIFOLIUM,Active,2984,,MILLICENT,WAY,10.0,2024-05-28,Pasadena,-118.0888238,34.1411089
145239,POMEGRANATE,PUNICA,GRANATUM,Active,2964,,MILLICENT,WAY,23.0,2024-05-28,Pasadena,-118.089197,34.1411031
145241,PURPLE-LEAF PLUM,PRUNUS,CERASIFERA,Active,2964,,MILLICENT,WAY,2.0,2024-05-28,Pasadena,-118.0891647,34.1411013
145242,EDIBLE LOQUAT,ERIOBOTRYA,JAPONICA,Active,2964,,MILLICENT,WAY,11.0,2024-05-28,Pasadena,-118.0891046,34.141105
145243,WESTERN CATALPA,CATALPA,SPECIOSA,Active,2964,,MILLICENT,WAY,7.0,2024-05-28,Pasadena,-118.0890511,34.141106
145246,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,435,,ONEIDA,DR,0.0,2024-05-28,Pasadena,-118.0846266,34.1385811
145248,CANARY ISLAND PINE,PINUS,CANARIENSIS,Active,444,,ONEIDA,DR,21.0,2024-05-28,Pasadena,-118.084454,34.1385955
145250,JAPANESE BLACK PINE,PINUS,THUNBERGIANA,Active,444,,ONEIDA,DR,6.0,2024-05-28,Pasadena,-118.0844683,34.1385247
145251,LIVE OAK,QUERCUS,AGRIFOLIA,Active,444,,ONEIDA,DR,16.0,2024-05-28,Pasadena,-118.0844619,34.1384993
145253,LIVE OAK,QUERCUS,AGRIFOLIA,Active,345,,ONEIDA,DR,16.0,2024-05-28,Pasadena,-118.0846605,34.1400242
145254,EDIBLE LOQUAT,ERIOBOTRYA,JAPONICA,Active,345,,ONEIDA,DR,3.0,2024-05-28,Pasadena,-118.0846399,34.1399934
145255,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,410,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873782,34.1390216
145256,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,410,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873808,34.1389433
145257,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,380,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873714,34.1394714
145258,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,360,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873409,34.1396747
145260,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,375,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0874907,34.1394942
145262,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,415,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0874999,34.1389352
145264,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,435,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.087505,34.1385409
145265,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,435,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.087504,34.1384329
145266,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,455,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0875084,34.1381836
145267,CARROTWOOD,CUPANIOPSIS,ANACARDIOIDES,Active,460,,SAN JUAN,PL,2.0,2024-05-28,Pasadena,-118.0873896,34.1381683
145268,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,460,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873906,34.138247
145269,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,440,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873834,34.1384785
145270,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,420,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873846,34.1387562
145271,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,420,,SAN JUAN,PL,0.0,2024-05-28,Pasadena,-118.0873845,34.1386737
145273,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,440,,SAN PALO,PL,0.0,2024-05-28,Pasadena,-118.0881051,34.1384335
145277,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,390,,SAN PALO,PL,0.0,2024-05-28,Pasadena,-118.0881092,34.1393782
145283,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,435,,SAN PALO,PL,0.0,2024-05-28,Pasadena,-118.0882191,34.1387149
145284,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,435,,SAN PALO,PL,0.0,2024-05-28,Pasadena,-118.0882215,34.138625
145289,SHAMEL ASH,FRAXINUS,UHDEI,Active,2720,E,CALIFORNIA,BLVD,9.0,2024-05-28,Pasadena,-118.0941669,34.135655
145290,SHAMEL ASH,FRAXINUS,UHDEI,Active,2720,E,CALIFORNIA,BLVD,3.0,2024-05-28,Pasadena,-118.0941108,34.1356568
145291,JUNIPER SPECIES,JUNIPERUS,SPP.,Active,2720,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0940794,34.1356499
145292,CHINESE ELM,ULMUS,PARVIFOLIA,Active,2720,E,CALIFORNIA,BLVD,14.0,2024-05-28,Pasadena,-118.0939639,34.1356569
145293,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,2720,E,CALIFORNIA,BLVD,4.0,2024-05-28,Pasadena,-118.0939474,34.1356541
145294,SHAMEL ASH,FRAXINUS,UHDEI,Active,2720,E,CALIFORNIA,BLVD,4.0,2024-05-28,Pasadena,-118.0939045,34.1356583
145295,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,2786,E,CALIFORNIA,BLVD,7.0,2024-05-28,Pasadena,-118.0933739,34.1356594
145296,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,3191,E,CALIFORNIA,BLVD,0.0,2024-05-28,Pasadena,-118.0846069,34.1359393
145297,BRAZILIAN PEPPER,SCHINUS,TEREBINTHIFOLIUS,Active,3171,E,CALIFORNIA,BLVD,11.0,2024-05-28,Pasadena,-118.0847732,34.1359767
145299,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3123,E,CALIFORNIA,BLVD,8.0,2024-05-28,Pasadena,-118.0861061,34.1360074
145300,CAMPHOR TREE,CINNAMOMUM,CAMPHORA,Active,3089,E,CALIFORNIA,BLVD,13.0,2024-05-28,Pasadena,-118.0867903,34.1360128
145301,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0869839,34.1359862
145302,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0869355,34.1359915
145303,CRAPE MYRTLE,LAGERSTROEMIA,INDICA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0868909,34.1359937
145305,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0870998,34.1359513
145306,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0871044,34.1359551
145307,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,5.0,2024-05-28,Pasadena,-118.0871051,34.1359621
145308,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,4.0,2024-05-28,Pasadena,-118.0871005,34.1359621
145309,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0870937,34.1359615
145310,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0870883,34.1359627
145311,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0870929,34.1359678
145312,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,10.0,2024-05-28,Pasadena,-118.0871021,34.1359729
145313,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0871059,34.1359761
145314,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0871037,34.1359799
145315,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,8.0,2024-05-28,Pasadena,-118.0870954,34.1359806
145316,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,7.0,2024-05-28,Pasadena,-118.087108,34.1359837
145317,BRUSH CHERRY,EUGENIA,PANICULATA,Active,3077,E,CALIFORNIA,BLVD,6.0,2024-05-28,Pasadena,-118.0871031,34.1359843
145322,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,640,,CARROLL,WAY,0.0,2024-05-28,Pasadena,-118.0861514,34.1348291
145323,LIVE OAK,QUERCUS,AGRIFOLIA,Active,620,,CARROLL,WAY,29.0,2024-05-28,Pasadena,-118.086147,34.1349703
145324,LIVE OAK,QUERCUS,AGRIFOLIA,Active,620,,CARROLL,WAY,9.0,2024-05-28,Pasadena,-118.0861518,34.1352185
145328,OTHER,OTHER,,Active,600,,CARROLL,WAY,3.0,2024-05-28,Pasadena,-118.0861625,34.1355741
145329,EDIBLE FIG,FICUS,CARICA,Active,3140,E,CALIFORNIA,BLVD,3.0,2024-05-28,Pasadena,-118.0857052,34.1358234
145334,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,605,,BRIGHTSIDE,LN,4.0,2024-05-28,Pasadena,-118.0852049,34.135127
145341,PLANTING SITE-SMALL,PLANTING SITE,SMALL,Active,3180,E,CALIFORNIA,BLVD,0.0,2024-05-28,Pasadena,-118.0849567,34.1356022
145342,WEEPING WILLOW,SALIX,BABYLONICA,Active,3042,E,CALIFORNIA,BLVD,7.0,2024-05-28,Pasadena,-118.0873764,34.1357436
145343,LIVE OAK,QUERCUS,AGRIFOLIA,Active,3042,E,CALIFORNIA,BLVD,1.0,2024-05-28,Pasadena,-118.0875724,34.1357149
145344,MEXICAN FAN PALM,WASHINGTONIA,ROBUSTA,Active,640,,SIDNEY,AVE,16.0,2024-05-28,Pasadena,-118.0881695,34.1348181
145345,PLANTING SITE-MEDIUM,PLANTING SITE,MEDIUM,Active,3105,,LOMBARDY,RD,0.0,2024-05-28,Pasadena,-118.0883051,34.133945
145346,OLIVE,OLEA,EUROPAEA,Active,3015,E,CALIFORNIA,BLVD,13.0,2024-05-28,Pasadena,-118.0881846,34.1358884
145350,SHAMEL ASH,FRAXINUS,UHDEI,Active,2955,E,CALIFORNIA,BLVD,16.0,2024-05-28,Pasadena,-118.0886359,34.1358903
145351,CHINESE ELM,ULMUS,PARVIFOLIA,Active,2955,E,CALIFORNIA,BLVD,9.0,2024-05-28,Pasadena,-118.0887143,34.1358893
145352,SHAMEL ASH,FRAXINUS,UHDEI,Active,2955,E,CALIFORNIA,BLVD,17.0,2024-05-28,Pasadena,-118.0887309,34.1358911
145353,LIVE OAK,QUERCUS,AGRIFOLIA,Active,2930,E,CALIFORNIA,BLVD,34.0,2024-05-28,Pasadena,-118.0894777,34.1356873
145355,LIVE OAK,QUERCUS,AGRIFOLIA,Active,2930,E,CALIFORNIA,BLVD,29.0,2024-05-28,Pasadena,-118.0892011,34.1356863
145356,LIVE OAK,QUERCUS,AGRIFOLIA,Active,3000,E,CALIFORNIA,BLVD,2.0,2024-05-28,Pasadena,-118.0885803,34.1356967
145357,WHITE BIRCH,BETULA,PENDULA,Active,3160,,LOMBARDY,RD,11.0,2024-05-28,Pasadena,-118.0870462,34.1336149
145377,CANARY ISLAND PINE,PINUS,CANARIENSIS,Active,1900,N,ALTADENA,DR,26.0,2024-05-28,Pasadena,-118.0991763,34.1785161
145378,JAPANESE FLOWERING C,PRUNUS,SERRULATA,Active,3725,,HAMPTON,RD,9.0,2024-05-28,Pasadena,-118.0723769,34.1535184
145379,SAUCER MAGNOLIA,MAGNOLIA,SOULANGIANA,Active,3755,,HAMPTON,RD,7.0,2024-05-28,Pasadena,-118.0716948,34.1535391
145381,WHITE BIRCH,BETULA,PENDULA,Active,3785,,HAMPTON,RD,5.0,2024-05-28,Pasadena,-118.0708209,34.153651
145382,JUNIPER SPECIES,JUNIPERUS,SPP.,Active,3835,,HAMPTON,RD,3.0,2024-05-28,Pasadena,-118.0696483,34.1536699
145383,JUNIPER SPECIES,JUNIPERUS,SPP.,Active,3835,,HAMPTON,RD,2.0,2024-05-28,Pasadena,-118.0696474,34.1536655
145384,CHINESE JUNIPER,JUNIPERUS,CHINENSIS,Active,3835,,HAMPTON,RD,4.0,2024-05-28,Pasadena,-118.0696318,34.1536674
145385,CHINESE JUNIPER,JUNIPERUS,CHINENSIS,Active,3835,,HAMPTON,RD,4.0,2024-05-28,Pasadena,-118.0696227,34.1536578
145386,CHINESE JUNIPER,JUNIPERUS,CHINENSIS,Active,3835,,HAMPTON,RD,4.0,2024-05-28,Pasadena,-118.0693806,34.1536418
